Gene_Id_189,ABEN_Rep1,ABEN_Rep2,ABEN_Rep3,EN_Rep1,EN_Rep2,EN_Rep3
Glyma01g45200,53.4554,47.0773,69.9391,26.6275,22.4947,28.5767
Glyma01g45220,0.0548759,1.51923,0.0573417,3.96587,0.000202559,0.244218
Glyma01g45230,0.801829,1.24085,1.68259,0.755853,1.40186,2.06898
Glyma01g45241,1.03E-05,0.00220937,0.152673,0.0026758,0.16974,0
Glyma01g45250,2.92695,2.40667,3.06386,4.33995,3.32509,3.68628
Glyma01g45260,3.69352,4.85587,2.06448,2.38231,1.8542,1.77402
Glyma01g45270,0.0520522,0.0880756,0.108007,0.604464,0.588384,0.36295
Glyma01g45280,0.240857,0.0776114,0.116057,1.61825,2.73945,2.47036
Glyma01g45290,1.39602,2.43135,4.28917,0.912623,3.30727,0.062192
Glyma01g45310,0,0,0,0,0,0
Glyma01g45320,19.4458,14.9198,22.5738,15.121,12.7983,16.3861
Glyma01g45330,0,0.106459,0.232355,0,0.916783,0
Glyma01g45345,0.0526574,0.1332,0.107878,0.069753,0.121071,0.0495297
Glyma01g45360,0.459342,0.752312,0.572603,0.336171,0.536037,0.444501
Glyma01g45370,0.305468,0.196862,0.0735947,0.273647,0.239609,0.305663
Glyma01g45380,24.8595,21.0115,26.7509,39.4478,33.0742,37.85
Glyma01g45390,1.6494,1.86021,2.28495,3.97101,2.50672,3.61038
Glyma01g45400,0.609627,1.23115,0.834109,0.496482,0,1.09634
Glyma01g45410,2.51412,1.75306,2.78032,2.39991,3.36222,3.79421
Glyma01g45420,2.35E-06,0.0956064,0,0,0.257518,0.275848
Glyma01g45430,3.52527,3.01478,4.29462,12.2603,12.7649,10.9834
Glyma01g45440,98.0013,64.4556,77.0783,61.9406,36.2977,41.371
Glyma01g45460,0.412686,0.39894,0.497131,0,0,0.327695
Glyma01g45470,1.62715,1.11469,1.85912,1.54574,2.10579,0.544487
Glyma01g45481,4.20138,4.06143,4.15008,7.15107,6.6735,6.51629
Glyma01g45490,0,0,0.232765,0,0,0
Glyma01g45500,0.898402,3.24231,1.2121,2.73637,2.81882,4.04539
Glyma01g45510,0.765174,0.246562,0,0.177261,0.465634,0
Glyma01g45520,0,0.510688,0,0,0,0
Glyma01g45530,1.10005,0.215192,0.104212,1.62241,0.666118,0.468076
Glyma01g45540,4.0316,3.9548,3.17181,5.35352,6.14286,5.36403
Glyma01g45550,4.37281,4.22716,3.16055,0.628898,0,0.702477
Glyma01g45560,0,0,0,0.886383,0,1.80035
Glyma01g45570,0.0895783,0,0.00587652,0.200617,0.245928,0.0672266
Glyma01g45596,1.67085,2.71E-05,5.42E-05,6.26E-05,0,0
Glyma01g45623,0,1.48E-05,0,0,0,0
Glyma01g45650,0.000208944,0.000376209,0,0.000404521,0.000502175,1.22702
Glyma01g45655,13.2292,1.82694,1.82128,0,8.15333,1.89109
Glyma01g45660,0.0389474,0.0625074,0.0156067,0.0488505,0,0
Glyma01g45670,0,0,0.000131124,0.00016184,0,0
Glyma01g45680,0.369671,0.238239,0.178126,0.551938,0.322188,0.51376
Glyma01g45690,7.77344,8.38356,7.4154,8.74262,7.82181,8.57233
Glyma01g45700,16.2353,12.7355,13.348,17.5497,15.1816,19.4159
Glyma01g45710,49.2824,47.4275,44.3028,39.4033,37.0247,34.974
Glyma01g45760,0,0.0603412,0.0448757,0,0.145946,0
Glyma02g00220,20.2909,23.313,19.9707,17.6492,14.8203,17.9413
Glyma02g00240,0,0,0,0,0,0
Glyma02g00250,13.1529,17.3182,18.3808,8.87046,10.8786,9.35615
Glyma02g00260,32.7776,38.727,39.0236,15.443,16.5035,21.8003
Glyma02g00270,11.629,12.3331,9.10406,28.7281,25.177,27.9589
Glyma02g00280,119.223,121.744,125.587,53.1973,41.5117,47.8185
Glyma02g00290,3.70038,7.62714,6.40833,0.710651,3.1505,2.92645
Glyma02g00300,0.000242337,0.399577,0,0.000888683,0,0.588384
Glyma02g00310,17.5296,22.4943,36.5156,30.9463,70.7938,53.1008
Glyma02g00320,3.93048,7.34751,7.91385,12.7375,13.4016,12.8528
Glyma02g00330,0,0.395014,1.35E-05,0.00327136,0.000187921,0.60553
Glyma02g00340,62.031,54.6376,66.2681,28.2328,31.444,39.2793
Glyma02g00350,0.000756826,0.00698493,7.83E-05,0,0.000738222,0.483665
Glyma02g00360,117.739,110.852,144.618,139.219,99.4892,103.104
Glyma02g00371,0.107333,0.221351,0.165613,0.249996,0.151546,0.21541
Glyma02g00380,2.3971,2.69936,2.17554,0.600535,1.01552,0.521341
Glyma02g00390,1.15245,0,0,0.000111115,0,0
Glyma02g00400,6.18141,6.53458,10.8544,6.05351,6.84261,6.93233
Glyma02g00415,0.067077,0,0,0,0,0
Glyma02g00430,0.000140021,1.77483,0,0.000187683,9.78E-05,0
Glyma02g00440,0.318406,0.22089,0.00203128,0.148371,0.0122026,0.0854023
Glyma02g00450,2.45497,3.4815,1.41123,2.89721,3.89376,2.92847
Glyma02g00471,0,1.10E-05,1.08E-05,0,0,1.10E-05
Glyma02g00490,1.07607,2.3453,2.47193,6.36442,2.81939,6.48245
Glyma02g00500,0,0,0.0907587,0,0,0
Glyma02g00510,6.72776,4.17291,7.96557,7.43926,6.40648,7.86905
Glyma02g00520,0,0,0.108301,0.153317,0,0.171255
Glyma02g00531,0,0.000422382,1.82E-05,0,1.01E-05,2.17E-05
Glyma02g00540,51.5517,55.6151,50.5425,104.248,94.7072,97.9698
Glyma02g00550,2.76204,3.82531,3.3058,2.32126,2.39035,4.35931
Glyma02g00560,12.637,16.4348,14.0055,14.427,17.3445,14.7515
Glyma02g00570,0,0,0.000142712,0.000112101,6.19E-05,0.0458259
Glyma02g00580,0.37334,0.602228,0.361973,0.772941,0.506302,0.0747163
Glyma02g00590,11.7232,9.56148,7.63657,16.8497,20.213,15.9707
Glyma02g00600,0.0562552,0.0880509,0.0653421,0.0064356,0.0267867,0.00359427
Glyma02g00610,0.769866,7.35E-05,0.626481,1.00401,1.15095,0.91488
Glyma02g00625,0.00011568,1.38986,3.61825,0.876366,0.436958,0
Glyma02g00640,0,4.77685,0,0,0.000432951,0.000547833
Glyma02g00650,0.885595,0.875902,1.26532,4.60198,6.66225,5.4281
Glyma02g00660,0,0,0,0,0,0
Glyma02g00670,10.2242,10.7253,11.1101,13.0605,12.8478,12.9399
Glyma02g00680,44.5275,45.3207,39.8027,111.728,92.8934,99.1055
Glyma02g00690,2.09972,1.83732,2.29406,3.64587,4.8091,4.23175
Glyma02g00700,0,0,0,0,0,0
Glyma02g00710,0.205869,0.0442247,0.115731,0.276635,0.208407,0.515
Glyma02g00730,0.982838,0.730846,1.05645,5.2726,6.5804,4.53483
Glyma02g00741,0,0.0578576,0,0,0,6.52E-07
Glyma02g00750,9.69546,7.1569,7.40779,14.412,13.224,12.1445
Glyma02g00760,3.50E-05,1.14158,0,1.35874,0.000227141,0.973495
Glyma02g00770,0,0,0,0,0,0
Glyma02g00780,0,0.000670446,0,0,0,0.000502864
Glyma02g00790,0.0980982,0.126441,0.0945371,0.020564,0,0.0114849
Glyma02g00800,0.515425,0.558511,0.67738,0.188774,0.465199,0.679306
Glyma02g00810,5.96995,1.71892,11.5219,16.3951,23.3115,22.1739
Glyma02g00820,11.949,22.9966,7.59103,6.59906,6.58152,3.44212
Glyma02g00830,2.68546,1.45135,1.94564,2.26649,1.14263,1.64942
Glyma02g00840,0,0.529137,1.42545,0,0.462153,0.298501
Glyma02g00845,0,0,0,0,0,0
Glyma02g00850,1.42338,0.894967,0.000368535,0.392497,1.32318,0.574483
Glyma02g00860,0.612415,0.328898,0.049182,0.27431,0.0800629,0.0510672
Glyma02g00870,0.610984,0.945351,0.206735,0.658658,0.574646,0.122177
Glyma02g00890,0,8.60E-06,0,7.99E-05,0,0
Glyma02g00910,1.62702,2.38966,1.501,3.85768,3.07157,3.86759
Glyma02g00920,1.94534,0,0,0.510351,0,0
Glyma02g00930,6.26008,3.41903,4.61701,5.35409,3.95118,4.993
Glyma02g00940,0,0,0,0,0,0
Glyma02g00950,0,0,0,0,0,0
Glyma02g00960,3.00503,2.93856,2.90188,1.21191,1.11304,1.32945
Glyma02g00970,0.291283,0.262808,0.210532,0.704078,0.548357,0.859576
Glyma02g00981,0,0,0,0,0.0414786,0
Glyma02g00991,0.351503,0.288979,0.203775,0.819827,4.99E-05,1.07063
Glyma02g01000,0.11723,0.148135,0.0674288,0.246735,0.252254,0.188581
Glyma02g01010,0.0631939,0.181213,0.0767927,0.0713845,0.311123,0.265191
Glyma02g01020,7.0298,8.40441,12.5668,5.57303,5.85036,6.34255
Glyma02g01031,1.03824,0.45554,1.2999,0.460107,0.381964,0.411245
Glyma02g01040,0,0,0,8.00E-05,1.2908,0.396318
Glyma02g01050,0.382307,0.404812,1.98125,0.439023,1.32921,1.22914
Glyma02g01060,2.62417,2.41973,3.41904,1.636,1.71945,2.2223
Glyma02g01070,0,0.495497,0.0146922,0,0,0
Glyma02g01085,0.316817,0.358314,0.291391,0.242276,0.349541,0.192565
Glyma02g01100,0.00245081,0.00306425,3.36357,0.00259284,0.00104155,0.712647
Glyma02g01110,3.4865,3.31864,3.92766,5.49529,3.85904,6.879
Glyma02g01120,0,0,1.15559,1.07421,0.940592,1.19989
Glyma02g01130,0.0337262,0,0,0,0,0
Glyma02g01140,0.0334919,0.0431684,0,0,0,0
Glyma02g01150,151.277,155.504,148.498,97.6838,101.99,82.0167
Glyma02g01160,53.0787,55.0378,48.1284,47.3082,45.9704,44.7207
Glyma02g01170,0.345761,0.792866,0.697264,0.59195,0.278611,0.522022
Glyma02g01180,34.1887,31.7471,45.1663,25.8538,24.0739,29.1148
Glyma02g01190,0.905193,1.70515,0.515847,0.364453,0.920192,0.379208
Glyma02g01200,2.3485,2.31024,2.01508,2.05372,1.79423,0.869764
Glyma02g01210,41.6105,47.1742,46.074,22.2928,28.8871,24.0615
Glyma02g01220,0,0.166827,0,0,0.400894,0.324211
Glyma02g01230,0.0134466,0.0308874,0.00518339,0.341255,0.209844,0.19273
Glyma02g01240,3.83185,5.97269,3.521,3.91167,3.6348,3.07636
Glyma02g01250,31.4533,27.3006,25.6684,21.5805,9.48371,13.2352
Glyma02g01260,4.62132,6.94962,8.08587,27.1167,17.7752,15.8569
Glyma02g01270,1.17603,1.78107,1.33167,2.10704,2.21394,2.35356
Glyma02g01300,10.0304,21.5739,7.31835,10.5437,14.4304,4.19035
Glyma02g01310,0,0,0,0,0,0
Glyma02g01320,2.59154,2.81837,4.29251,1.59609,0.63525,1.05349
Glyma02g01330,11.7501,13.4379,11.9507,14.388,12.0268,11.8344
Glyma02g01350,2.45543,1.19568,2.91837,1.01318,1.41247,2.74373
Glyma02g01370,0,0,0,0,0,0
Glyma02g01380,0,0,0,0,0,0
Glyma02g01390,0.730774,0.519451,0.755898,0.260191,0,1.04204
Glyma02g01400,0.155678,0.0715441,0.0215211,0.106473,0.0570876,0.0918496
Glyma02g01410,6.1051,5.76716,7.01982,5.92733,7.12795,6.38393
Glyma02g01420,6.45418,8.44488,4.82732,6.59731,9.06479,2.57628
Glyma02g01430,1.45288,1.40448,0.700069,0,1.70945,0
Glyma02g01440,1.47407,0.593739,0.621496,0.33013,0.144533,0.460942
Glyma02g01450,0,0,0,0,0,0
Glyma02g01460,0,0.254646,0,5.82423,25.4988,4.87923
Glyma02g01470,0.746356,1.63017,1.23675,1.67951,2.57506,2.5469
Glyma02g01480,1.34146,1.52753,1.30012,1.80939,2.18022,2.08205
Glyma02g01490,0,0,0.0480957,0.0699531,0,0
Glyma02g01500,0.747885,0.867554,1.29731,0.26799,1.17326,1.04769
Glyma02g01505,0,0,1.60863,0.235135,0,0.00758428
Glyma02g01510,0,0.000145507,0,1.8782,0,0
Glyma02g01520,4.58762,3.53119,5.11721,2.21271,1.32718,2.68285
Glyma02g01530,0,0,0.000175364,0,0,0
Glyma02g01540,0.945075,0,0,0,0,0
Glyma02g01550,0.288987,0.0931203,0.208872,0.0922743,0,0.30921
Glyma02g01560,4.96022,3.94164,5.71642,8.60903,8.00178,8.55065
Glyma02g01570,31.6673,29.3762,29.279,35.1993,33.1207,34.4214
Glyma02g01580,0.000364658,0,0.00034788,0.000844932,0.000739832,0.0539617
Glyma02g01590,0.0574793,0,0,0,0,0
Glyma02g01600,121.685,120.063,92.3352,110.053,107.899,78.3266
Glyma02g01610,0,0,0,0,0.000247752,0
Glyma02g01620,0,0,0.385047,1.12842,0,0.430838
Glyma02g01630,0,0,0,0,0,0
Glyma02g01640,0.74854,0.967545,0.541968,0.265998,0.31459,0.144512
Glyma02g01650,2.2819,0.973886,1.68226,0.443457,0.82107,1.308
Glyma02g01660,13.5815,12.9504,13.5827,8.28943,6.33571,8.4966
Glyma02g01670,0.454885,0.204162,0.37712,1.05399,0.772459,1.16605
Glyma02g01680,0.503221,1.0592,0.374815,0.000504649,0,0.0780673
Glyma02g01700,9.11278,7.12311,4.1713,9.22553,7.00798,5.06066
Glyma02g01720,0,0,0,0,0,0
Glyma02g01730,0.101963,0.130521,0.0245655,0.226799,0.120042,0.227911
Glyma02g01740,0,0.0281573,0,0,0.0390243,0
Glyma02g01750,0,0.854324,1.24869,1.15645,1.01174,0
Glyma02g01760,1.65664,1.61611,1.8254,2.5633,2.36541,2.23854
Glyma02g01770,0,0.160366,0,0,0.435133,0
Glyma02g01780,8.11853,11.9207,7.31085,6.90891,10.69,8.24928
Glyma02g01791,0.112983,0.145626,0,0.101213,0,0
Glyma02g01800,2.51926,2.79077,3.08106,4.41041,4.15295,5.48353
Glyma02g01811,0,0.209497,0.313273,0.58242,0.254987,0.975842
Glyma02g01820,0.0302121,0.127387,0.154577,0.046932,0.209707,0.266651
Glyma02g01830,1.38324,0.658249,1.1093,1.45954,0.922087,1.36891
Glyma02g01841,0,0,0,0,0,0
Glyma02g01850,0,0,0,0,0,0
Glyma02g01860,7.32968,3.85162,3.9449,10.6454,12.4245,9.32773
Glyma02g01870,2.48836,1.19044,1.59372,3.29058,3.81613,2.6037
Glyma02g01880,8.87083,5.87163,6.05948,6.57441,7.49697,6.33223
Glyma02g01891,0.0536245,0.0345589,0.0775168,0,0,0
Glyma02g01900,0,9.13E-05,4.46E-05,4.57E-05,8.50E-05,9.44E-05
Glyma02g01910,7.48892,6.36331,7.31672,3.82946,0.218217,2.68223
Glyma02g01920,18.4457,19.7355,18.305,24.0775,23.0667,21.3082
Glyma02g01930,0.273542,0.299413,0.26692,0.348089,0.281514,0.333055
Glyma02g01940,14.0178,12.1075,8.67846,19.3691,18.7261,19.8229
Glyma02g01950,0,0,0,0,0,0.727561
Glyma02g01960,229.799,266.695,113.431,212.39,185.696,73.9088
Glyma02g01970,0.136574,0.108067,0.201999,0.12176,0,0.0340015
Glyma02g01980,0,0,0,0,0,0
Glyma02g01990,2.58553,1.09133,1.34341,2.8299,2.42099,3.12798
Glyma02g02000,2.57642,1.22477,1.88815,2.46196,1.53423,2.07851
Glyma02g02020,1.72384,2.17403,2.06268,0.96045,0.841833,0.87772
Glyma02g02030,0,0.0853485,0,0.188068,0.164675,0.210071
Glyma02g02040,0.377168,0.121535,0.181738,0,0.5917,0.0943522
Glyma02g02050,23.7916,14.6303,22.9501,24.7896,26.8977,31.1421
Glyma02g02060,4.01123,3.52554,2.61495,2.55732,2.49588,1.80982
Glyma02g02070,98.6446,138.244,72.1447,157.716,198.137,124.747
Glyma02g02080,0.056629,0,0.0271238,0.12229,0.245842,0
Glyma02g02100,0,0,0.00971251,0.000631856,5.14E-05,6.23E-05
Glyma02g02110,11.4129,12.3537,13.0084,17.1614,19.354,18.9096
Glyma02g02130,0.254806,0.44766,0.316199,0.153025,0.574993,0.415449
Glyma02g02140,26.3556,23.4561,20.5249,62.3767,49.0298,59.5521
Glyma02g02150,0.246607,0.0794642,0.0594137,0,0.193438,0.00108465
Glyma02g02160,0,0,0,0,0,0
Glyma02g02170,10.0854,9.93091,5.40001,12.1935,5.82313,1.27977
Glyma02g02175,0.933381,0.010493,0.591043,0,0.286141,0
Glyma02g02180,0,0.142294,0,0,0,0.418209
Glyma02g02190,0,1.26101,1.13498,0,0,0
Glyma02g02200,11.9023,14.9479,5.31569,17.1229,14.1628,5.6583
Glyma02g02215,0.249956,0.242166,0.120975,0.226215,0.319123,0.265939
Glyma02g02230,0,0,0,0,0,0
Glyma02g02240,3.08231,3.92287,4.0542,1.83291,2.0327,2.01478
Glyma02g02250,0,0,0.000943399,0.446606,0.172069,0.145914
Glyma02g02260,2.4378,0.700507,2.42588,1.80587,0.000315675,1.67255
Glyma02g02290,0.995948,1.26182,1.30194,0.000138263,1.7545,0.402857
Glyma02g02300,0.157362,0.141152,0.0737248,0,0,3.74E-06
Glyma02g02310,1.09159,1.54833,2.53456,1.43232,1.52308,2.11795
Glyma02g02330,7.32398,9.38322,7.09619,12.8098,16.6288,13.3397
Glyma02g02340,0.000521711,0,0,2.93075,0,0
Glyma02g02350,0.433287,0,0.037813,0.1406,0.127011,0.14115
Glyma02g02370,0,5.34E-05,0.000157083,0,0,0.0962966
Glyma02g02380,0,0.233717,0.376119,0,0.159873,0.261937
Glyma02g02390,0.545004,2.77E-05,2.73E-05,0.819371,0.0001596,3.02E-05
Glyma02g02400,11.4969,6.06992,7.33329,0.907161,1.8339,2.17957
Glyma02g02410,0.398046,0.360956,0.211075,0.394229,0.564859,0.299973
Glyma02g02420,4.27E-06,3.00E-06,2.82E-06,0.167051,3.13E-06,2.87E-06
Glyma02g02430,3.92762,2.47864,2.69179,2.80563,1.5057,3.40474
Glyma02g02441,0.947869,0.763579,0.685096,0.424572,0.681547,0.750898
Glyma02g02450,0.0803783,0.120269,0.119758,0.107155,0.0159226,0.0700097
Glyma02g02460,0.130881,0.0562319,0.294304,0.195412,0.273769,0.392895
Glyma02g02481,0,0,0,0.000271007,0,1.71917
Glyma02g02500,0.000813869,0.0674118,0.0259225,0.00507596,0.000156032,0.000404314
Glyma02g02510,0,0,0,0.000458332,9.26E-05,0
Glyma02g02520,0,0.320652,0.239744,0,0,0.104559
Glyma02g02530,0,0,0,0,0,0
Glyma02g02540,0,0,0,1.9791,0,2.15028
Glyma02g02550,0.204755,0.130566,0.076238,0.114181,0.107093,0.251525
Glyma02g02560,0,0,0,0,0,0
Glyma02g02570,5.85747,6.28004,6.59453,11.7051,11.5838,10.7148
Glyma02g02580,0,0,0,0,0,0
Glyma02g02590,2.15587,2.71834,1.85182,2.26718,1.24992,0.937934
Glyma02g02600,0,0,0,0,0,0
Glyma02g02610,0.0468019,0.030162,0,0,0.0844391,0
Glyma02g02620,1.43669,1.71356,0.26669,1.5041,1.79102,0.406187
Glyma02g02630,10.071,7.40695,9.72977,7.54955,6.32121,10.7504
Glyma02g02640,6.9928,8.07649,6.88353,8.55507,8.09229,8.62011
Glyma02g02650,0,0.000147771,7.93E-05,0,0,0.00933645
Glyma02g02660,0,0,3.20E-05,0,2.47E-05,0.667063
Glyma02g02680,0.620152,0,0,0,0,0
Glyma02g02690,16.7471,18.215,18.406,32.1285,31.9513,31.4758
Glyma02g02700,0,0.000135235,0,0,0,0.000970975
Glyma02g02710,0,0,0,0.23796,0.10418,0.1329
Glyma02g02721,0,0.00103708,0,0,0,5.54E-05
Glyma02g02730,39.3645,30.3108,30.3739,16.9389,13.7262,15.945
Glyma02g02740,35.6156,37.5662,38.4033,28.8495,28.6758,21.8581
Glyma02g02752,0,0,0,0,0,0
Glyma02g02764,0.00181951,0,0.00175346,0.00236149,0,0.000439629
Glyma02g02777,19.3689,25.6749,39.123,14.8431,17.6411,18.9679
Glyma02g02790,4.15426,4.54372,5.59796,2.57656,5.03484,3.458
Glyma02g02805,9.34456,6.69671,16.1537,6.61395,4.86999,8.66453
Glyma02g02820,34.0365,42.1237,36.2862,36.0914,45.9003,30.5911
Glyma02g02831,0,0,0,0,0,0.147835
Glyma02g02841,4.40668,5.18288,5.83923,6.58762,9.13837,8.79143
Glyma02g02850,0,0,0,0,0.000318393,0
Glyma02g02860,7.69598,7.62661,8.56858,7.12869,4.61595,6.39582
Glyma02g02865,0.0451842,0.0812649,0.0554327,1.87361,2.9531,2.02155
Glyma02g02870,0,0.00973368,0.114288,0.419914,0.726555,0.480739
Glyma02g02880,1.35564,4.687,3.96807,6.62181,6.51053,7.51788
Glyma02g02890,1.29078,1.77641,1.74301,1.0512,0.704467,1.00707
Glyma02g02900,1.94353,2.38894,2.85936,3.77065,4.21816,5.03462
Glyma02g02910,0,0.0315186,0,0.0235087,0.0205845,0
Glyma02g02920,0,0.158258,1.94456,2.75641,3.57734,2.07275
Glyma02g02927,0,2.01E-06,1.53E-06,0.75431,0.814284,0.471697
Glyma02g02934,2.49767,1.55331,1.16551,3.21602,1.89095,2.10491
Glyma02g02942,4.58056,4.91351,4.97301,7.41974,5.28063,10.1666
Glyma02g02950,1.62998,3.71902,3.7468,2.76157,1.60167,4.91547
Glyma02g02980,3.85961,5.91765,5.34965,1.75095,1.66737,1.91457
Glyma02g02985,5.07645,6.2024,8.18518,1.98598,1.28048,2.04096
Glyma02g02990,19.0988,26.3965,21.9656,22.4723,20.4033,21.4911
Glyma02g03000,4.2347,2.94173,2.20203,3.16452,5.84241,2.43586
Glyma02g03010,0.000435016,0,0.000104806,0.000155227,0,0.00135108
Glyma02g03020,17.0327,27.1079,12.5095,40.763,35.554,15.5735
Glyma02g03031,0.996847,0.58913,0,5.76953,0,0.198484
Glyma02g03040,6.22152,6.69249,7.04326,6.37351,5.35142,5.79566
Glyma02g03050,0,0.681091,3.14E-05,0,0,0.000100459
Glyma02g03060,0.310098,1.1314,2.45133,0,2.70447,3.37511
Glyma02g03070,0.133731,0.297183,0.111846,0.0797706,0.084012,0.0868449
Glyma02g03080,21.3631,18.3508,23.1425,24.5051,23.5701,25.7413
Glyma02g03090,3.34082,4.18038,6.10778,3.18401,3.401,6.00418
Glyma02g03100,5.99904,6.79323,6.7596,2.82524,2.78851,2.59756
Glyma02g03111,0.00443563,0,2.59724,0.128621,1.741,5.22577
Glyma02g03120,0.521468,0.440884,0.671196,0.293372,0.340949,0.510906
Glyma02g03131,0.0441073,0.0125032,0.00399625,0.00945495,0,0.00496791
Glyma02g03140,1.6543,2.8123,1.97195,1.99418,3.16399,1.11204
Glyma02g03150,0,1.37276,1.02678,1.13815,1.34236,1.09048
Glyma02g03160,9.76312,8.86964,12.2294,7.9115,8.62391,9.09694
Glyma02g03170,0,0,0,0,0,0
Glyma02g03190,12.2444,14.6439,20.6679,4.28325,8.00201,8.17
Glyma02g03200,0,0,0,0,0,0
Glyma02g03210,2.01653,2.02707,0.721233,2.16669,1.89197,0.942138
Glyma02g03230,7.69087,9.1613,4.98706,4.67586,6.98459,3.60906
Glyma02g03250,17.8581,20.3409,8.83651,8.70246,9.13587,3.64283
Glyma02g03265,0,0.000502293,0.0013547,0.0816873,0.164363,0.0620782
Glyma02g03280,58.3254,98.6101,31.8151,23.7436,31.3709,10.4852
Glyma02g03301,75.019,75.5714,35.1829,29.8704,24.8705,13.6928
Glyma02g03320,50.1667,40.8076,11.9611,31.9253,27.8581,7.41569
Glyma02g03335,0,0.534817,0.540375,5.00232,9.50124,4.96998
Glyma02g03350,49.0268,48.517,68.5845,24.3854,25.7311,33.1065
Glyma02g03361,19.1075,18.0763,18.8274,11.1993,8.23528,8.86367
Glyma02g03370,13.4483,13.2095,12.5666,15.7797,15.0146,14.4098
Glyma02g03380,6.60579,14.7415,7.58184,6.65725,8.89335,6.67942
Glyma02g03391,0.108247,0,0,0,0,0
Glyma02g03400,0,0,0,0,0,0
Glyma02g03405,0,0,0,0,0,0
Glyma02g03410,4.77E-05,5.59E-05,7.01E-05,4.60E-05,0.000124401,0
Glyma02g03420,0.991693,2.05875,0.0779397,1.77157,1.42051,0.103465
Glyma02g03441,1.1809,1.07022,1.35141,0.760354,0.694721,0.941632
Glyma02g03460,0.689053,0.804439,0.685227,2.10247,1.8632,1.76371
Glyma02g03490,3.94604,4.69015,6.26318,4.34666,4.5736,7.99106
Glyma02g03495,0.566811,0.618178,0.378163,0.390589,0.410405,0.436287
Glyma02g03500,3.24088,3.365,2.73283,4.11297,3.74259,4.12124
Glyma02g03510,1.59728,2.28752,0.94068,3.02077,2.08817,2.30865
Glyma02g03520,0.373742,0.475731,0.383341,0.207833,0.211561,0.290988
Glyma02g03530,3.98781,5.21074,2.99295,4.8201,6.5445,3.71967
Glyma02g03540,0,0,0.294243,2.0958,1.64103,0.952736
Glyma02g03550,0.00289444,3.05569,0.929568,16.0639,17.3127,8.00768
Glyma02g03560,0.718523,0.572221,0.208057,1.05393,0.650267,0.460373
Glyma02g03570,0.0517417,0,0,0.000149079,0.000122102,0
Glyma02g03580,0,0,0.0240364,0.0448552,0.0780485,0.0248912
Glyma02g03593,0.000596162,0.000373144,0.000135279,0.000366486,0,0.0248131
Glyma02g03606,0,0,0,3.25E-05,0,0
Glyma02g03620,0.447527,0.289905,0.193965,1.12754,0.811567,0.606876
Glyma02g03630,1.70288,0.888405,1.28937,1.67983,1.36737,1.58192
Glyma02g03640,2.87767,1.61549,4.82883,2.36297,1.48053,2.47141
Glyma02g03650,2.87289,1.14425,2.50894,1.64459,2.83661,2.15221
Glyma02g03655,5.78253,6.21102,6.12987,4.83482,3.62864,6.75059
Glyma02g03661,1.336,2.05861,1.2216,0.839163,0.655337,1.05928
Glyma02g03665,8.58501,0,4.20287,2.76283,7.59081,2.66388
Glyma02g03670,2.71861,2.97224,3.42459,1.84246,1.52432,2.38725
Glyma02g03680,0,0,0.0493911,0,0,0
Glyma02g03695,0.147496,0.00217344,0.00423477,0.130914,0.00306414,0.000607154
Glyma02g03710,0.505364,0,0.297927,0.0431464,0,0.145746
Glyma02g03725,2.10051,1.23425,1.87542,0.553442,0.29076,0.77274
Glyma02g03740,0.027317,0.00880238,0.0212936,0.0252772,0.0693204,0
Glyma02g03750,6.99624,11.8003,8.00778,8.73424,15.1261,16.5857
Glyma02g03755,0,0.174906,0.39232,0.415234,0,0.30921
Glyma02g03760,0,0,0,0,0.000190203,0
Glyma02g03770,0.803163,0.143981,0.933797,1.3854,0.656929,0.548926
Glyma02g03780,0.465873,0.270377,0.171587,0.396403,0.545128,0.591112
Glyma02g03800,3.89523,6.82871,4.93453,7.19502,4.13264,5.12646
Glyma02g03810,3.92506,2.36934,4.92982,4.83373,6.17588,6.62791
Glyma02g03820,8.85646,9.81594,6.14399,9.44167,5.87946,0.00484796
Glyma02g03830,0,0,0,0.00377894,0,0
Glyma02g03840,2.29205,3.95431,2.20104,1.60366,2.31661,1.10022
Glyma02g03851,0,0,0,0,0,0
Glyma02g03860,13.6223,13.4992,15.6627,40.8241,35.0129,39.449
Glyma02g03870,18.7263,28.0865,17.9444,8.67215,8.15852,7.01189
Glyma02g03880,1.25133,1.34405,0.904425,1.02756,1.10886,0.863788
Glyma02g03890,1.12522,3.54523,2.81636,1.12001,2.72142,2.45518
Glyma02g03900,3.20962,13.5943,7.51078,7.89375,7.49809,8.99662
Glyma02g03920,0,0.000368448,0.259669,0,0,0.0219196
Glyma02g03930,1.37E-05,0,0,5.26E-05,2.24038,0
Glyma02g03950,3.88199,5.13343,5.71365,11.0019,11.0451,10.6188
Glyma02g03960,25.2695,25.4496,45.0196,37.3533,30.9102,43.5628
Glyma02g03970,20.0121,16.9484,19.5067,24.3646,23.8563,25.043
Glyma02g03980,23.9673,20.0514,25.3512,31.6814,27.9317,34.4172
Glyma02g03990,7.75397,6.45771,6.17505,3.27163,2.89762,3.22378
Glyma02g03995,0.00952972,0.0614153,0.0137757,0.0158079,0.00692077,0.0220716
Glyma02g04000,29.4991,34.1495,59.9221,12.6727,21.715,26.0673
Glyma02g04010,0.048432,0.0156177,0,0.0433868,0,7.49E-06
